toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
6300.01,271747067,PC,23h38m37.88s,354.657826,+60d16m02.08s,60.267245,2.302,-0.943,2459909.014,2.8976822,1.973,7602,20.1303,731.624,1448,13.1987,947.643,7006,4.01,2.03,2023-05-03 22:21,2024-11-30 12:03
6301.01,326809267,PC,01h29m37.58s,22.406592,+46d45m33.66s,46.759351,-4.885,1.09,2459899.628,7.1436336,5.668,5205,11.4874,837.098,1498,12.8355,1175.42,6604,4.01,1.92,2023-05-03 22:21,2024-08-22 10:08
6302.01,177712122,PC,03h09m06.51s,47.27712,+37d04m33.91s,37.076087,2.035,-13.632,2459907.648,2.8465714,1.419,16671,12.8225,100.235,881,13.2402,340.92,4802,4.5,0.83,2023-05-03 22:21,2024-08-22 10:08
6303.01,186810676,PC,03h07m07.36s,46.78065,+40d08m49.83s,40.147174,32.941,-35.376,2459901.013,9.4852479,2.713,32417,12.3024,9.45481,488,12.9386,152.219,3848,4.63,0.63,2023-05-03 22:21,2024-08-22 10:08
6304.01,186989177,PC,02h17m35.42s,34.397563,+36d50m13.4s,36.837055,9.236,-0.729,2459908.95,3.645356,4.787,4942,12.1687,1002.22,1567,12.9385,802.343,5421,3.95,1.7,2023-05-03 22:21,2024-08-22 10:08
6305.01,320505267,PC,00h32m23.35s,8.097282,+54d12m38.66s,54.21074,-7.502,-1.359,2459909.455,6.6245939,2.751,3526,8.74267,142.438,962,12.8245,623.493,5874,4.24,1.29,2023-05-03 22:21,2024-08-22 10:08
6306.01,445370101,PC,00h57m34.02s,14.39173,+56d58m41.46s,56.978183,8.351,-6.234,2459902.833,3.662222,4.253,4017,13.3765,1055.67,1588,12.3693,771.08,5826,3.82,2.08,2023-05-03 22:21,2024-08-22 10:08
6307.01,202869426,PC,02h25m48.13s,36.45054,+42d09m16.48s,42.154578,-28.612,-15.741,2459909.821,2.4589458,1.553,31394,12.6341,46.8448,728,14.6617,323.375,3810,4.63,0.62,2023-05-03 22:21,2024-08-22 10:08
6308.01,301414902,PC,02h24m56.6s,36.235853,+52d24m56.86s,52.415794,0.625,1.917,2459908.862,1.7555108,1.355,13415,10.7893,117.332,916,13.3683,263.166,4249,4.48,0.78,2023-05-03 22:21,2024-08-22 10:08
6309.01,412887082,PC,21h58m48.19s,329.700784,+63d03m18.4s,63.055112,12.442,5.717,2459901.581,28.8005547,3.773,7292,12.6164,17.1246,566,12.6134,604.936,6051,4.18,1.44,2023-05-03 22:21,2024-08-22 10:08
631.01,97158538,FP,07h03m46.91s,105.945472,-30d43m34.89s,-30.726357,-12.978,22.818,2459229.708,2.5950747,0.7921274,665.2502774,5.9382555,5582.81004,2204.616037,8.783341,233.697,6852,3.91,2.24201,2019-04-23 16:24,2021-10-29 12:59
6310.01,353893493,PC,02h31m02.67s,37.761117,+25d24m47.84s,25.41329,78.807,-22.207,2459906.482,3.3528597,2.08,1762,3.27543,81.3622,836,11.8443,96.6459,3896.8,4.51,0.71,2023-05-03 22:21,2024-08-22 10:08
6311.01,52260140,PC,01h04m11.72s,16.048838,+60d18m09.48s,60.302633,5.92,0.991,2459899.572,6.2808216,3.366,7787,10.0476,186.513,1029,12.9697,502.268,5602,4.31,1.15,2023-05-03 22:21,2024-08-22 10:08
6312.01,470724594,PC,23h50m26.96s,357.612316,+65d48m55.78s,65.815495,-3.05,-0.828,2459907.258,16.8498547,3.778,3933,15.5178,128.166,937,12.1827,760.641,7823,4.05,2.14,2023-05-03 22:21,2024-08-22 10:08
6313.01,192487723,PC,03h06m01.03s,46.504292,+47d27m41s,47.461389,-1.412,0.382,2459906.77,4.9570983,6.687,4860,15.9349,5671.62,2417,13.4257,2579.15,8120.6,3.9,2.62,2023-05-03 22:21,2024-08-22 10:08
6314.01,272218608,PC,23h42m43.77s,355.682379,+62d28m06.1s,62.468362,1.353,-3.152,2459904.681,3.1777383,3.922,8754,19.2706,2620.94,1993,13.3085,980.327,7233,4.02,2.06,2023-05-03 22:21,2024-08-22 10:08
6315.01,354742440,PC,00h24m44.85s,6.18687,+58d28m06.77s,58.468546,2.871,-1.463,2459906.723,4.4532909,6.572,2866,13.8211,1510.03,1736,12.0193,751.084,5613,3.49,2.97,2023-05-03 22:21,2024-08-22 10:08
6316.01,444753130,PC,01h40m42.5s,25.177088,+61d00m34.99s,61.00972,-1.24,-0.377,2459905.111,3.0057526,3.594,12169,17.9698,2928.62,2049,12.6927,943.154,7581,4.2,1.74,2023-05-03 22:21,2024-10-06 12:02
6317.01,85281192,PC,01h44m46.37s,26.193227,+34d14m38.72s,34.244089,0.299,-11.814,2459903.351,4.244335,1.969,18385,7.13409,19.463,585,14.1332,170.038,3518,4.74,0.5,2023-05-03 22:21,2024-08-22 10:08
6318.01,292852583,PC,02h17m04.87s,34.270304,+44d35m13.16s,44.586989,-1.588,-24.018,2459903.846,5.8310296,0.682,2116,7.23053,10.4888,501,10.8357,184.682,5617.5,4.48,0.95,2023-05-03 22:21,2024-08-22 10:08
6319.01,12980264,PC,02h18m00.24s,34.500986,+62d45m48.24s,62.763401,-0.757,-6.993,2459906.835,3.2964006,3.959,5999,16.9987,1080.06,1597,11.5706,517.51,5883,3.83,2.09,2023-05-03 22:21,2024-12-10 12:03
632.01,349790953,FP,07h33m49.15s,113.454773,-61d17m32.83s,-61.292453,-2.417,6.778,2459387.58,1.5521101,2.699,5430,208.489,5297.55,2376,10.3357,1278.41,4997.1,2.36,12.23,2019-04-11 19:30,2021-10-29 12:59
6320.01,196474344,PC,01h02m06.64s,15.527657,+46d23m14.02s,46.387227,5.407,0.58,2459903.193,3.6360128,4.088,14704,18.9197,1204.47,1641,13.022,911.335,6358,4.19,1.49,2023-05-03 22:21,2024-10-16 12:02
6321.01,301991463,PC,02h42m09.46s,40.539435,+53d33m20.89s,53.555802,26.578,-14.846,2459909.228,2.9086778,2.887,10323,12.2888,536.747,1340,13.0057,472.785,5401,4.27,1.18,2023-05-03 22:21,2024-08-22 10:08
6322.01,270132709,PC,23h25m11.41s,351.297539,+60d05m40.53s,60.094591,0.752,-3.823,2459906.805,4.2807899,3.9,5943,11.9706,865.407,1511,12.8545,811.05,6274,4.09,1.65,2023-05-03 22:21,2024-08-22 10:08
6323.01,63586213,PC,02h10m13.2s,32.555,+32d59m00.38s,32.983439,-1.368,-7.902,2459908.696,4.071096,2.988,5872,13.9361,456.955,1288,12.6167,773.844,6008,4.03,1.68,2023-05-03 22:21,2025-10-11 12:03
6324.01,372207328,CP,22h03m22.69s,330.844543,+67d29m55.24s,67.498677,531.463,-296.205,2459909.915,0.2792211,0.409,779,1.05678,284.211,1143,10.97,20.5488,3358,4.93,0.3,2023-05-03 22:21,2025-08-09 12:03
6325.01,200775844,PC,03h34m41.56s,53.673187,+37d41m40.88s,37.694688,1.996,-12.726,2459908.42,3.7307609,1.587,12648,6.78569,87.4596,851,13.3415,310.892,5273.1,4.96,0.52,2023-05-03 22:21,2024-08-22 10:08
6326.01,307201632,PC,00h59m54.45s,14.976875,+49d02m03.03s,49.034174,-6.778,-1.445,2459907.562,2.3556749,3.351,9377,16.7502,2508.24,1971,12.1684,796.313,6708,4.1,1.75,2023-05-03 22:21,2025-09-19 12:04
6327.01,196973090,PC,01h22m45.59s,20.689977,+43d59m40.03s,43.994453,-14.135,-8.351,2459900.576,10.4612769,3.208,9238,9.72119,43.6657,716,12.6978,345.666,5208.2,4.5,0.88,2023-05-03 22:21,2024-09-10 12:02
6328.01,249884767,PC,02h33m35.98s,38.399932,+49d10m10.06s,49.169461,-3.278,1.287,2459886.611,16.672227,2.703,3851,11.748,43.5589,715,11.0888,478.34,7025,4.18,1.68,2023-05-03 22:21,2024-08-22 10:08
6329.01,283845022,PC,00h33m56.35s,8.484783,+60d05m03.59s,60.084331,-5.556,2.383,2459905.914,15.2334037,1.947,3624,13.7686,12.2874,521,12.6447,585.094,5675,4.1,1.48,2023-05-03 22:21,2024-09-20 12:02
633.01,348755723,FP,08h56m21.14s,134.088088,-12d56m05.54s,-12.934871,30.243,2.488,2458517.81,4.503645,1.973292,12525.72524,11.197034,35.7949977,623.8430401,13.9036,116.496,3267,4.438,1,2019-04-23 16:40,2021-10-29 12:59
6330.01,308120029,PC,01h28m40.32s,22.167982,+53d41m09.88s,53.686078,-35.668,-45.075,2459901.36,6.8498533,1.525,33133,10.4676,3.94674,392,13.7853,139.042,3522,4.76,0.48,2023-05-03 22:21,2025-01-15 12:03
6331.01,415875608,PC,01h51m33.59s,27.889954,+43d39m59.61s,43.666558,10.152,-1.372,2459905.575,5.4454541,3.41,5731,7.92255,289.299,1148,13.228,617.88,5684,4.4,1.05,2023-05-03 22:21,2024-08-22 10:08
6332.01,101133275,PC,03h39m54.51s,54.977131,+34d27m34.25s,34.459515,-0.739,-2.574,2459906.799,1.6630135,3.133,5964,16.7474,4598.31,2294,13.3773,1274.18,6690.3,3.97,2.04,2023-05-03 22:21,2024-08-22 10:08
6333.01,5724439,PC,02h13m23.11s,33.346292,+26d32m40.34s,26.544538,-2.772,-8.515,2459909.673,2.7205913,2.321,905,3.02214,668.663,1416,11.5517,263.454,5784.6,4.49,0.96,2023-05-03 22:21,2025-04-22 12:03
6334.01,63718617,PC,02h15m28.82s,33.870091,+35d21m26.05s,35.357237,5.202,-4.328,2459905.971,3.8363055,7.175,3861,18.8534,9673.97,2762,11.4808,729.418,5982,3.65,2.6,2023-05-03 22:21,2025-09-19 12:04
6335.01,407156755,PC,00h23m32.87s,5.886949,+67d46m32.6s,67.775723,2.302,1.844,2459900.666,4.7924038,6.012,2562,11.263,1688.16,1785,12.0066,680.868,6176,3.63,2.75,2023-05-03 22:21,2024-08-22 10:08
6336.01,327126871,PC,00h13m36.95s,3.403959,+56d11m04.77s,56.184657,-2.624,-2.542,2459893.69,39.810528,3.576,3102,12.8908,43.1032,713,11.5821,1002.36,8796,4.04,2.34,2023-05-03 22:21,2024-08-22 10:08
6337.01,381591826,PC,02h02m02.19s,30.509108,+37d53m29.34s,37.891483,16.503,-6.957,2459909.764,6.8793455,1.299,16480,9.84834,7.99212,468,13.4209,228.091,3993,4.58,0.69,2023-05-03 22:21,2024-08-22 10:08
6338.01,186715217,APC,03h03m50.32s,45.959667,+40d19m28.4s,40.324556,49.899,-0.419,2459909.931,1.4491171,1.051,23384,10.794,48.8379,736,14.2955,249.517,3581,4.65,0.6,2023-05-03 22:21,2024-11-20 12:02
6339.01,332496784,PC,01h19m09.78s,19.790736,+59d05m59.86s,59.099961,-0.485,-20.615,2459909.083,2.5938771,2.706,974,4.93408,1208.93,1642,10.8179,304.522,6110,4.12,1.55,2023-05-03 22:21,2024-08-22 10:08
634.01,344926234,FA,10h06m13.81s,151.55755,+03d56m47.37s,3.946493,20.649,-18.065,2458517.428,0.49359,1.545897,246.702105,1.733849,7238.719107,2352.530056,9.1299,92.8368,5872,4.43995,1.02918,2019-04-23 16:40,2021-10-29 12:59
6340.01,376765646,PC,22h43m20.88s,340.83699,+70d20m12.42s,70.336784,-4.338,-7.254,2459904.953,8.2686298,4.906,3650,15.9425,359.275,1212,12.2164,785.17,6275,3.77,2.38,2023-05-03 22:21,2024-08-22 10:08
6341.01,285328782,PC,00h50m34.6s,12.644164,+61d02m46.44s,61.046232,-0.461,0.869,2459907.877,2.7182588,1.682,12333,20.77,402.801,1248,13.2013,980.978,6433,4.15,1.59,2023-05-03 22:21,2024-08-22 10:08
6342.01,184739529,APC,02h13m23.75s,33.348951,+36d31m19.18s,36.521995,181.067,-21.199,2459895.572,9.3568116,1.117,28673,13.6687,8.92217,481,12.7058,299.126,5866,4.89,0.61,2023-05-03 22:21,2024-11-25 12:03
6343.01,256349966,FP,21h30m52.18s,322.717404,+68d29m43.05s,68.495293,-4.844,-4.931,2459906.004,14.5877856,3.517,3374,10.1617,82.7417,840,12.0913,655.707,6544,4.13,1.66,2023-05-03 22:21,2024-08-22 10:08
6344.01,327093061,PC,01h35m06.03s,23.775141,+47d45m03.62s,47.751006,-4.67,-12.754,2459907.819,3.5297965,3.283,11120,15.5125,625.677,1393,13.0366,789.069,5846,4.12,1.48,2023-05-03 22:21,2024-08-22 10:08
6345.01,241062925,PC,01h27m38.04s,21.908515,+51d42m39.43s,51.710954,13.743,-23.909,2459905.064,6.2378654,3.174,1802,4.55893,149.586,974,11.6424,244.686,5301,4.41,0.99,2023-05-03 22:21,2024-08-22 10:08
6346.01,260040728,PC,04h11m08.59s,62.78581,+56d11m41.84s,56.194956,-3.276,-1.188,2459933.411,6.3111727,3.039,14495,14.8439,130.71,941,13.4352,508.418,5531,4.31,1.14,2023-05-03 22:24,2024-08-22 10:08
6347.01,467690903,PC,04h04m40.72s,61.169664,+34d11m10.01s,34.186114,-3.943,5.284,2459935.419,3.9332583,4.438,5042,14.1242,1666.08,1779,11.2367,547.43,6699.9,4.04,1.89,2023-05-03 22:24,2024-08-22 10:08
6348.01,321258259,PC,05h29m11.52s,82.298002,+57d39m22.78s,57.656327,2.392,-3.295,2459933.238,3.6894234,2.085,5484,16.5011,246.061,1103,13.3256,720.125,5776,4.03,1.63,2023-05-03 22:24,2024-08-22 10:08
6349.01,470450936,PC,04h24m48.58s,66.202403,+53d07m41.56s,53.128211,-3.829,-31.451,2459931.666,2.7934699,2.8,2479,5.70537,746.786,1456,12.2124,350.759,5635,4.27,1.21,2023-05-03 22:24,2024-08-22 10:08
635.01,286132427,FA,09h46m53.89s,146.72453,-04d17m53.66s,-4.29824,-45.703,-40.413,2458517.436,0.493379,1.5,194.341058,1.503946,7066.343282,2338.398008,8.1075,58.7453,5914,4.46485,1.00635,2019-04-23 16:40,2025-09-03 16:00
6350.01,266609407,PC,04h05m38.67s,61.411126,+50d03m12.22s,50.053394,-2.474,-5.489,2459933.22,2.4766677,2.457,9727,11.4749,1029.38,1578,13.3199,602.08,6197.6,4.4,1.14,2023-05-03 22:24,2024-08-22 10:08
6351.01,392674549,PC,03h45m38.67s,56.411132,+63d57m53.88s,63.964967,7.314,-9.645,2459926.654,6.7510278,4.011,6350,13.8093,149.336,973,12.982,575.503,5024,,1.67,2023-05-03 22:24,2024-08-22 10:08
6352.01,459102737,APC,04h05m50.59s,61.460788,+64d15m15.49s,64.254302,11.942,49,2459936.484,7.4562671,1.682,3106,6.40887,55.5163,760,11.0529,213.45,5822,4.51,0.95,2023-05-03 22:24,2024-08-27 12:02
6353.01,259810421,PC,04h12m46.54s,63.193935,+46d45m41.27s,46.761464,10.857,-11.669,2459935.211,2.5048108,3.434,6195,12.5335,1701.78,1789,12.5755,615.476,6080,4.07,1.62,2023-05-03 22:24,2024-11-07 12:03
6354.01,355418639,PC,05h12m10.42s,78.043429,+53d42m24.4s,53.706778,6.518,-10.942,2459907.478,18.7541398,3.925,6338,11.641,59.4985,773,12.0763,512.561,6681.2,4.31,1.37,2023-05-03 22:24,2024-08-22 10:08
6355.01,98613492,FP,05h18m53.79s,79.724105,+47d32m50.03s,47.54723,-1.017,-19.097,2459934.889,1.0617107,1.067,2369,5.85456,916.847,1533,11.8275,317.292,5589,4.38,1.06,2023-05-03 22:24,2024-12-04 12:02
6356.01,9136777,PC,04h30m25.2s,67.605011,+56d23m40.07s,56.394465,4.196,-18.435,2459930.555,3.7799201,3.493,16559,16.2502,674.743,1419,11.8848,374.605,6121.6,4.38,1.14,2023-05-03 22:24,2025-09-19 12:04
6357.01,122881136,PC,05h10m21.34s,77.588903,+39d40m25.17s,39.673657,-0.991,-0.604,2459933.829,5.1941869,1.581,5955,10.8037,85.2496,846,13.2012,621.191,6085.6,4.43,1.08,2023-05-03 22:24,2024-08-22 10:08
6358.01,259708416,PC,04h11m12.2s,62.800827,+43d36m03.23s,43.600898,8.708,-4.996,2459930.309,5.3802465,3.538,3829,13.5242,538.751,1342,12.566,858.675,6476.4,3.97,1.98,2023-05-03 22:24,2026-01-14 12:03
6359.01,267617257,PC,04h12m39.62s,63.165074,+50d09m32.22s,50.15895,0.614,-2.8,2459934.924,2.4398136,3.751,4363,11.128,7439.71,2587,13.0074,1055.41,8184.6,4.29,1.67,2023-05-03 22:24,2024-08-22 10:08
636.01,146463781,FP,08h15m32.5s,123.885413,-31d33m23.48s,-31.556521,-28.848,69.089,2458517.477,0.417921,1.843947,41644.89311,5.657227,159.3798634,906.2084598,14.7034,158.67,3278,4.97806,0.275,2019-04-11 19:30,2021-10-29 12:59
6360.01,458987621,PC,03h57m28.52s,59.368818,+64d19m16.47s,64.321242,-6.903,2.102,2459936.551,1.9765848,1.347,3430,8.95604,674.183,1419,11.6033,346.061,6799,4.41,1.25,2023-05-03 22:24,2024-08-22 10:08
6361.01,450308346,PC,04h45m48.82s,71.453407,+57d16m19.33s,57.272036,16.029,3.246,2459926.608,5.9419732,2.361,21804,12.3895,67.643,798,13.4852,364.939,5206,4.56,0.81,2023-05-03 22:24,2025-02-14 12:03
6362.01,148514918,PC,05h11m02.84s,77.761817,+62d40m40.37s,62.67788,-4.894,-1.381,2459932.638,6.0602101,3.036,8917,11.0384,252.333,1110,13.3133,755.957,6252,4.35,1.22,2023-05-03 22:24,2024-08-22 10:08
6363.01,311284709,PC,05h44m37.22s,86.155099,+50d22m39.68s,50.377688,2.351,-6.771,2459929.15,6.583694,4.635,4902,19.1169,611.047,1385,11.6603,809.782,6600.9,3.8,2.45,2023-05-03 22:24,2024-08-22 10:08
6364.01,407517154,PC,00h10m55.7s,2.732086,+78d53m59.02s,78.899729,-9.927,2.806,2459899.625,25.8866192,3.737,13915,11.2641,14.5766,544,13.2114,390.021,5326,4.6,0.8,2023-05-03 22:24,2024-08-22 10:08
6365.01,272994016,PC,04h30m18.24s,67.575991,+48d19m12.75s,48.320207,5.081,1.32,2459934.072,3.0496565,3.455,6761,13.7764,817.877,1489,13.4756,617.476,5568,4.08,1.5,2023-05-03 22:24,2025-02-14 12:03
6366.01,279851358,APC,03h33m10.75s,53.29481,+61d20m34.54s,61.342927,-3.479,2.465,2459932.031,18.893475,3.457,6252,,2296.08,,10.9113,612.388,13896,,,2023-05-03 22:24,2025-01-03 12:02
6367.01,259502942,PC,05h02m14.29s,75.559559,+48d44m30.68s,48.741856,-12.964,14.626,2459933.714,2.1653281,2.732,18747,7.31275,146.971,970,14.4594,216.77,3510,4.71,0.54,2023-05-03 22:24,2024-08-22 10:08
6368.01,274002141,FP,05h47m54.07s,86.975303,+41d56m32.38s,41.942327,20.81,-126.002,2459935.162,1.6197991,0.95,31095,11.4253,31.7825,661,14.5853,100.741,3192,4.92,0.31,2023-05-03 22:24,2024-10-05 12:02
6369.01,274472658,PC,04h37m00.13s,69.250535,+49d36m53.5s,49.614861,8.466,-12.59,2459934.395,13.2329062,6.245,3001,7.5049,295.457,1155,11.4974,445.311,6461.3,4.11,1.67,2023-05-03 22:24,2024-08-22 10:08
637.01,133334108,PC,08h03m08.98s,120.787418,-38d44m31.24s,-38.74201,9.999,-103.899,2460008.595,2.8579169,3.818,529,,643.0972992,1284.366357,8.9454,64.5529,5637,4.52053,,2019-04-11 19:30,2023-04-04 16:02
6370.01,251705938,PC,03h06m10.12s,46.542182,+57d04m32.41s,57.075669,-8.094,-11.329,2459934.386,2.9124991,4.175,7343,16.4233,1711.93,1792,12.0907,534.894,6051,3.94,1.89,2023-05-03 22:24,2025-01-15 12:03
6371.01,279725262,PC,03h30m27.3s,52.613744,+61d38m08.78s,61.635772,3.829,-8.597,2459934.367,1.8597817,1.156,5579,13.3278,260.966,1119,12.0402,431.523,5751,4.19,1.35,2023-05-03 22:24,2024-08-22 10:08
6372.01,115899725,PC,05h37m55.39s,84.480806,+35d17m40.98s,35.294717,-8.964,-141.121,2459934.578,6.5587386,2.196,1396,2.56709,30.3163,653,11.3035,93.6289,4337,4.63,0.66,2023-05-03 22:24,2024-08-22 10:08
6373.01,286951368,PC,05h31m07.83s,82.782624,+60d23m12.37s,60.386769,-0.903,-7.213,2459932.579,4.9613647,4.318,6047,14.2376,916.634,1532,12.5799,767.899,6592,4.1,1.72,2023-05-03 22:24,2024-08-22 10:08
6374.01,468501184,PC,00h55m29.35s,13.872298,+73d27m50.99s,73.464164,-4.925,7.215,2459933.265,4.5944948,3.482,10846,14.2928,424.183,1264,12.7022,515.735,5890,4.24,1.3,2023-05-03 22:24,2025-12-26 12:03
6375.01,390410937,PC,02h52m10.04s,43.041829,+63d38m22.28s,63.639521,4.348,-3.014,2459934.244,3.0679061,2.645,7144,15.0074,921.092,1534,13.1429,913,6632,4.12,1.7,2023-05-03 22:24,2024-08-22 10:08
6376.01,9441591,PC,04h34m50.32s,68.709655,+55d53m20.82s,55.889117,0.996,-3.598,2459934.822,4.7185893,5.576,3868,12.5103,1274.32,1664,12.7346,823.754,6039.7,3.86,2.06,2023-05-03 22:24,2024-08-22 10:08
6377.01,187532854,FP,05h11m28.63s,77.869302,+37d55m23.61s,37.923226,14.737,-10.008,2459934.874,1.6513066,0.82,1751,9.54979,231.366,1086,12.2059,536.017,5887.6,4.13,1.47,2023-05-03 22:24,2024-08-22 10:08
6378.01,251594291,PC,03h03m16.75s,45.819803,+59d18m31.02s,59.308616,0.645,-1.775,2459916.231,12.9589981,3.683,16753,11.9733,60.044,775,13.4948,489.542,5925,4.52,0.94,2023-05-03 22:24,2024-08-22 10:08
6379.01,450308271,PC,04h45m59.04s,71.496006,+57d18m49.63s,57.313785,-7.253,14.751,2459936.127,1.5057127,0.244,5373,12.1483,9.00759,482,12.8552,173.849,4335,4.65,0.64,2023-05-03 22:24,2024-08-22 10:08
638.01,78154865,FA,09h51m28.17s,147.86736,-04d07m23.96s,-4.123323,-2.379,14.086,2458517.428,0.493826,1.162615,310.570859,1.940277,8648.339203,2459.534554,8.9225,96.6355,6030,4.41585,1.08524,2019-04-23 16:40,2025-09-03 16:00
6380.01,458890024,PC,03h13m50.23s,48.459307,+65d16m04.3s,65.26786,5.201,-11.723,2459933.99,5.1404883,1.988,2896,5.66149,76.7777,824,11.8123,240.108,5155,4.44,0.93,2023-05-03 22:24,2024-08-22 10:08
6381.01,470653603,PC,05h42m52.69s,85.719553,+44d40m12.02s,44.670005,5.441,-25.808,2459929.634,8.9270275,2.409,2360,4.54883,56.8769,765,10.7233,149.566,5492,4.56,0.85,2023-05-03 22:24,2024-11-13 12:03
6382.01,367522211,PC,05h13m59.98s,78.499921,+33d16m59.66s,33.283238,3.275,-5.701,2459894.739,35.3712924,1.907,4376,13.0539,3.89814,391,12.6924,708.125,6702,4.35,1.32,2023-05-03 22:24,2024-08-22 10:08
6383.01,328513434,CP,04h01m41.93s,60.424695,+60d53m28.92s,60.891368,41.134,-51.191,2459933.595,1.7904917,1.223,47315,11.4109,31.6712,660,14.4506,171.319,3425,4.78,0.46,2023-05-03 22:24,2024-09-27 12:02
6384.01,16550540,PC,06h50m44.3s,102.684596,+40d52m22.31s,40.872865,4.315,-25.638,2459959.556,2.4810218,1.541,24673,8.87122,43.5124,715,14.394,259.341,3691,4.65,0.6,2023-05-03 22:25,2025-01-30 12:03
6385.01,16552586,PC,07h03m06.67s,105.777773,+39d33m05.14s,39.551429,1.932,2.024,2459958.847,2.8895991,3.647,13586,18.732,1619.54,1767,13.4358,1216.71,6451.9,4.19,1.51,2023-05-03 22:25,2024-08-22 10:08
6386.01,138344895,PC,05h41m34.16s,85.392323,+79d30m13.55s,79.503765,1.647,0.68,2459958.684,6.2663565,1.359,5720,12.2751,52.4199,749,13.0817,776.855,6316,4.36,1.22,2023-05-03 22:25,2024-08-22 10:08
6387.01,459982699,PC,17h05m17.23s,256.321784,+64d55m48.36s,64.930099,7.161,13.056,2459961.822,1.1669652,0.562,28171,12.7459,21.7929,601,14.9787,240.373,3452,4.76,0.48,2023-05-03 22:25,2024-08-22 10:08
6388.01,16776356,PC,08h11m54.94s,122.978937,+38d20m46.08s,38.346134,-7.305,-9.565,2459962.155,1.3940614,0.925,9143,20.0134,591.468,1373,13.3476,557.187,5402,4.43,0.98,2023-05-03 22:25,2024-08-22 10:08
6389.01,239159011,PC,07h32m44.56s,113.185675,+33d33m24.57s,33.556826,-2.675,-3.242,2459960.486,15.8034785,1.648,7000,14.6849,12.8934,527,12.7613,791.689,6039.2,4.14,1.49,2023-05-03 22:25,2024-08-22 10:08
639.01,82362447,FP,08h17m00.03s,124.250133,-47d39m07.03s,-47.651954,96.758,-102.395,2458517.561,2.819817,6.611278,183631.0336,22.75573,31.848458,605.8873038,15.2474,160.84,3601,4.81887,0.441,2019-04-23 16:40,2021-10-29 12:59
6390.01,318071201,PC,07h14m51.29s,108.713692,+51d02m43.98s,51.045549,0.449,-4.514,2459956.12,5.2434358,2.19,8157,15.7628,164.202,997,13.032,836.498,6174,4.24,1.37,2023-05-03 22:25,2024-08-22 10:08
6391.01,171922657,PC,06h28m21.87s,97.09113,+35d44m28.8s,35.741333,9.165,-29.316,2459958.668,5.01345,3.437,7627,9.1986,278.509,1138,12.9713,513.641,5505.9,4.36,1.07,2023-05-03 22:25,2025-03-11 12:05
6392.01,88460991,PC,07h02m05.71s,105.523795,+65d17m12.06s,65.286684,-1.129,-29.285,2459961.922,6.9603975,3.734,6218,11.906,302.518,1161,12.7094,658.966,5837,4.2,1.36,2023-05-03 22:25,2024-08-22 10:08
6393.01,147821208,PC,09h24m58.49s,141.243692,+68d47m17.93s,68.788313,22.084,3.807,2459961.062,9.5315703,2.695,1095,2.62547,39.0679,696,11.7801,186.229,5022,4.59,0.77,2023-05-03 22:25,2024-08-22 10:08
6394.01,309512152,PC,06h36m31.92s,99.132997,+40d22m11.31s,40.369807,9.813,-10.683,2459944.685,13.026976,5.16,10320,16.5308,110.559,903,12.5085,606.491,5817.2,4.13,1.46,2023-05-03 22:25,2024-08-22 10:08
6395.01,191998744,PC,06h55m12.7s,103.802923,+45d19m27.14s,45.324206,-2.935,-5.694,2459958.614,2.8140328,4.309,5247,12.904,5118.7,2356,11.475,896.944,7487.8,3.98,2.22,2023-05-03 22:25,2025-01-06 12:03
6396.01,73244652,FP,08h10m04.66s,122.519401,+63d49m34.45s,63.826237,-0.649,-3.465,2459600.063,8.2100724,1.37,4190,15.5396,105.793,893,11.8431,720.484,6427,3.97,1.96,2023-05-03 22:25,2023-05-16 12:02
6397.01,359629653,PC,18h40m15.56s,280.06484,+58d59m15.03s,58.987508,-6.335,-6.053,2459960.019,1.6707289,0.707,2758,17.2506,289.366,1149,13.1766,430.356,5041,4.43,0.93,2023-05-03 22:25,2024-08-22 10:08
6398.01,353586703,FP,06h26m04.39s,96.518294,+39d47m40.47s,39.794575,-2.866,0.484,2459961.599,3.0043128,0.714,6000,12.1874,61.8402,781,12.1953,502.17,6405,4.41,1.17,2023-05-03 22:25,2024-08-22 10:08
6399.01,287207371,PC,07h23m05.96s,110.774836,+65d28m20.67s,65.472407,5.774,1.426,2459960.223,12.6427441,7.917,7747,10.8159,269.47,1128,13.1843,958.967,5605,3.94,1.76,2023-05-03 22:25,2024-08-22 10:08
640.01,147977348,CP,06h38m56.3s,99.734594,-36d38m46.07s,-36.64613,-3.872,4.927,2459250.338,5.0037758,3.439,7390,19.7788,1150.12,1622,10.0367,341.997,6442,3.91,2.09,2019-05-06 17:51,2024-09-08 10:08
6400.01,88999533,PC,08h12m46.13s,123.192189,-04d14m51.76s,-4.247711,-0.397,-0.689,2459983.781,5.0358501,6.391,3956,15.0966,3403.81,2127,12.349,1533.65,7455,3.85,2.57,2023-05-03 22:26,2024-08-22 10:08
